id,region,country,ISO3,year,levels_income,GDPpercap,country_population_1000,urban_percentage,residence,levels_waterservice,method_waterservice,served_percentage,served_population_1000
2075,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,rural,improved,non-piped,9.466757323931859,816.040669947454
2076,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,urban,improved,piped,98.56149122807017,17632.00779296435
2077,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,urban,improved,non-piped,1,178.89347627831728
2078,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,national,improved,piped,93.60077812151697,24813.016843446574
2079,ASEAN,Malaysia,MYS,2006,Upper middle income,6137.150539963126,26509.413,67.483001708984375,national,improved,non-piped,3.748807211297525,993.7867862166436
2080,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,rural,safely managed,NA,NA,NA
2081,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,rural,basic,NA,92.07168698128098,7892.476840556851
2082,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,rural,limited,NA,NA,NA
2083,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,rural,unimproved,NA,5.272548308570459,451.9680998629899
2084,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,rural,surface water,NA,2.1,180.01409454503724
2085,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,urban,safely managed,NA,NA,NA
2086,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,urban,basic,NA,99,18335.29921716253
2087,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,urban,limited,NA,NA,NA
2088,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,urban,unimproved,NA,1,185.2050425976013
2089,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,urban,surface water,NA,1,185.2050425976013
2090,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,national,safely managed,NA,93.10563015958208,25224.73968084014
2091,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,national,basic,NA,96.97763044464567,26273.76538495129
2092,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,national,limited,NA,NA,NA
2093,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,national,unimproved,NA,1.916410728949232,519.2055698077287
2094,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,national,surface water,NA,1,270.92604
2095,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,rural,improved,piped,83.27768421052633,7138.646151888304
2096,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,rural,improved,non-piped,9.34976748090321,801.4713939435358
2097,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,urban,improved,piped,98.59245614035088,18259.820039275823
2098,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,urban,improved,non-piped,1,185.2050425976013
2099,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,national,improved,piped,93.74686070651819,25398.465733648572
2100,ASEAN,Malaysia,MYS,2007,Upper middle income,7144.0002399818295,27092.604,68.36000061035156,national,improved,non-piped,3.610764588118585,978.2501512311992
2101,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,rural,safely managed,NA,NA,NA
2102,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,rural,basic,NA,91.92751476152104,7826.421348134348
2103,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,rural,limited,NA,NA,NA
2104,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,rural,unimproved,NA,7.517590783178036,640.0241880206911
2105,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,rural,surface water,NA,NA,NA
2106,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,urban,safely managed,NA,NA,NA
2107,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,urban,basic,NA,99,18959.10239903758
2108,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,urban,limited,NA,NA,NA
2109,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,urban,unimproved,NA,1,191.50608483876343
2110,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,urban,surface water,NA,1,191.50608483876343
2111,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,national,safely managed,NA,93.1759197369466,25776.462236751326
2112,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,national,basic,NA,96.98973769561597,26831.52812573878
2113,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,national,limited,NA,NA,NA
2114,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,national,unimproved,NA,2.632776254560497,728.3390160793293
2115,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,national,surface water,NA,NA,NA
2116,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,rural,improved,piped,83.24963157894737,7087.6134909557795
2117,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,rural,improved,non-piped,9.232777637874591,786.0498371471857
2118,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,urban,improved,piped,98.62342105263158,18886.98523919435
2119,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,urban,improved,non-piped,1,191.50608483876343
2120,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,national,improved,piped,93.89213729711106,25974.598782599205
2121,ASEAN,Malaysia,MYS,2008,Upper middle income,8343.303381744601,27664.296,69.2249984741211,national,improved,non-piped,3.475086448328462,961.3582013214727
2122,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,rural,safely managed,NA,NA,NA
2123,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,rural,basic,NA,91.78334254176112,7750.184671521373
2124,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,rural,limited,NA,NA,NA
2125,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,rural,unimproved,NA,7.662633257785615,647.0326877772962
2126,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,rural,surface water,NA,NA,NA
2127,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,urban,safely managed,NA,NA,NA
2128,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,urban,basic,NA,99,19575.47279346048
2129,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,urban,limited,NA,NA,NA
2130,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,urban,unimproved,NA,1,197.73204841879274
2131,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,urban,surface water,NA,1,197.73204841879274
2132,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,national,safely managed,NA,93.2462884785932,26311.49544243314
2133,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,national,basic,NA,97.00307750111324,27371.556264767227
2134,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,national,limited,NA,NA,NA
2135,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,national,unimproved,NA,2.621892307271267,739.8247010030403
2136,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,national,surface water,NA,NA,NA
2137,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,rural,improved,piped,83.22157894736843,7027.229425690567
2138,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,rural,improved,non-piped,9.115787794845957,769.7370446528648
2139,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,urban,improved,piped,98.65438596491228,19507.1338223403
2140,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,urban,improved,non-piped,1,197.73204841879274
2141,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,national,improved,piped,94.03611554249457,26534.3625563014
2142,ASEAN,Malaysia,MYS,2009,Upper middle income,7167.877194233734,28217.204,70.07499694824219,national,improved,non-piped,3.341992150234182,943.0167426955657
2143,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,rural,safely managed,NA,NA,NA
2144,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,rural,basic,NA,91.63917032200123,7655.000243629013
2145,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,rural,limited,NA,NA,NA
2146,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,rural,unimproved,NA,7.807675732393136,652.2075595363223
2147,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,rural,surface water,NA,NA,NA
2148,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,urban,safely managed,NA,NA,NA
2149,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,urban,basic,NA,99,20160.672792384274
2150,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,urban,limited,NA,NA,NA
2151,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,urban,unimproved,NA,1,203.64315951903308
2152,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,urban,surface water,NA,1,203.64315951903308
2153,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,national,safely managed,NA,93.31696498677086,26798.51498226504
2154,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,national,basic,NA,97.01774845250871,27861.296022848113
2155,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,national,limited,NA,NA,NA
2156,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,national,unimproved,NA,2.609629722290293,749.4264437433734
2157,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,national,surface water,NA,NA,NA
2158,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,rural,improved,piped,83.19352631578948,6949.500546305443
2159,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,rural,improved,non-piped,8.99879795181738,751.7069422549304
2160,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,urban,improved,piped,98.68535087719297,20096.59665087596
2161,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,urban,improved,non-piped,1,203.64315951903308
2162,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,national,improved,piped,94.17908687006776,27046.09682560238
2163,ASEAN,Malaysia,MYS,2010,Upper middle income,8880.145804541093,28717.731,70.91199493408203,national,improved,non-piped,3.211283407641938,922.2077306542451
2164,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,rural,safely managed,NA,NA,NA
2165,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,rural,basic,NA,91.4949981022413,7580.970737770684
2166,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,rural,limited,NA,NA,NA
2167,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,rural,unimproved,NA,7.952718207000714,658.9357370731688
2168,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,rural,surface water,NA,NA,NA
2169,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,urban,safely managed,NA,NA,NA
2170,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,urban,basic,NA,99,20689.481477024954
2171,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,urban,limited,NA,NA,NA
2172,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,urban,unimproved,NA,1,208.98466138409043
2173,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,urban,surface water,NA,1,208.98466138409043
2174,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,national,safely managed,NA,93.37020978527502,27249.28620611368
2175,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,national,basic,NA,97.0238916764979,28315.581588645076
2176,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,national,limited,NA,NA,NA
2177,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,national,unimproved,NA,2.605525470558845,760.4000186767692
2178,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,national,surface water,NA,NA,NA
2179,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,rural,improved,piped,83.16547368421053,6890.814093337781
2180,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,rural,improved,non-piped,8.88180810878876,735.917031180009
2181,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,urban,improved,piped,98.71631578947368,20630.195828348096
2182,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,urban,improved,non-piped,1,208.98466138409043
2183,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,national,improved,piped,94.30127898714841,27521.010680310446
2184,ASEAN,Malaysia,MYS,2011,Upper middle income,10209.371944502675,29184.133,71.60900115966797,national,improved,non-piped,3.093195542292756,902.7223010127892
2185,ASEAN,Malaysia,MYS,2012,Upper middle income,10601.51045589664,29660.212,72.2750015258789,rural,safely managed,NA,NA,NA
2186,ASEAN,Malaysia,MYS,2012,Upper middle income,10601.51045589664,29660.212,72.2750015258789,rural,basic,NA,91.35082588248137,7512.046366597617
2187,ASEAN,Malaysia,MYS,2012,Upper middle income,10601.51045589664,29660.212,72.2750015258789,rural,limited,NA,NA,NA
2188,ASEAN,Malaysia,MYS,2012,Upper middle income,10601.51045589664,29660.212,72.2750015258789,rural,unimproved,NA,8.097760681608293,665.9026135582899
2189,ASEAN,Malaysia,MYS,2012,Upper middle income,10601.51045589664,29660.212,72.2750015258789,rural,surface water,NA,NA,NA
2190,ASEAN,Malaysia,MYS,2012,Upper middle income,10601.51045589664,29660.212,72.2750015258789,urban,safely managed,NA,NA,NA
2191,ASEAN,Malaysia,MYS,2012,Upper middle income,10601.51045589664,29660.212,72.2750015258789,urban,basic,NA,99,21222.549488823126
2192,ASEAN,Malaysia,MYS,2012,Upper middle income,10601.51045589664,29660.212,72.2750015258789,urban,limited,NA,NA,NA
2193,ASEAN,Malaysia,MYS,2012,Upper middle income,10601.51045589664,29660.212,72.2750015258789,urban,unimproved,NA,1,214.36918675578917
2194,ASEAN,Malaysia,MYS,2012,Upper middle income,10601.51045589664,29660.212,72.2750015258789,urban,surface water,NA,1,214.36918675578917
2195,ASEAN,Malaysia,MYS,2012,Upper middle income,10601.51045589664,29660.212,72.2750015258789,national,safely managed,NA,93.42081121087497,27708.810657265283
2196,ASEAN,Malaysia,MYS,2012,Upper middle income,10601.51045589664,29660.212,72.2750015258789,national,basic,NA,97.02948838700593,28779.151958101338
2197,ASEAN,Malaysia,MYS,2012,Upper middle income,10601.51045589664,29660.212,72.2750015258789,national,limited,NA,NA,NA
