id,sdg_region,country,ISO3,year,income_group,GDPpercap,population_1000,rural_safelymanaged,rural_basic,rural_limited,rural_unimproved,rural_surfacewater,urban_safelymanaged,urban_basic,urban_limited,urban_unimproved,urban_surfacewater,national_safelymanaged,national_basic,national_limited,national_unimproved,national_surfacewater,rural_piped,rural_nonpiped,urban_piped,urban_nonpiped,national_piped,national_nonpiped
2913,Sub-Saharan Africa,Mali,MLI,2014,Low income,818.4303413922155,17551.814,-,61.086572395484453,5.1048434156550044,30.774699437454899,3.0338847514056511,-,88.380635601308455,4.2701354142821799,6.939514626973434,<1,-,71.784753087114112,4.7776712633334908,21.432260712598868,2.005314936953519,19.18406707818303,47.007348732956423,75.119850506566081,17.530920509024551,41.10865630212534,35.453768048322267
2914,Sub-Saharan Africa,Mali,MLI,2015,Low income,723.50420494766263,18112.907,-,62.728525685772517,5.0571409043046813,29.402411252251401,2.811922157671404,-,89.172486270811945,4.3392125731743789,6.1351490763003804,<1,-,73.303729168600569,4.7700341092991021,20.097601357316531,1.8286353647838121,20.21938876441072,47.566277825666482,76.086024039479526,17.425674804506802,42.561014820979757,35.512748456919923
2915,Sub-Saharan Africa,Mali,MLI,2016,Low income,750.05180910229512,18700.106,-,64.378506245288278,5.0014111237262142,28.030123067048411,2.5899595639371,-,89.963795621943675,4.4088310504381099,5.3307835256275382,<1,-,74.812954835534327,4.7597391769684174,18.77265143491578,1.654654552581466,21.254710450638871,48.125206918375618,77.05219757239297,17.320429099988811,44.010599949099237,35.562094063403499
2916,Sub-Saharan Africa,Mali,MLI,2017,Low income,795.68280155376476,19311.355,-,66.036514074032155,4.9376540739196324,26.657834881845421,2.3679969702027961,-,90.754563654704043,4.4789908460734296,4.5264179749544704,<1,-,76.312302877871389,4.7469787235722496,17.45736079701981,1.4833576015365491,22.290032136866561,48.684136011085229,78.018371105306414,17.215183395471058,45.457416917976147,35.601864683467497
2917,Sub-Saharan Africa,Mali,MLI,2018,Low income,856.35659655060283,19934.298,-,67.702549172004097,4.865869754884983,25.285546696642431,2.1460343764684922,-,91.544790369092667,4.549691960080267,3.7220524242816282,<1,-,77.801168149412575,4.7319494545354406,16.152113799779531,1.3147685962724509,23.325353823094702,49.243065103794379,78.984544638219859,17.109937690953071,46.900360044411649,35.632757559536373
2918,Sub-Saharan Africa,Mali,MLI,2019,Low income,840.17574636629922,20567.424,-,69.376611539204617,4.7860581666222117,23.913258511438979,1.924071782734188,-,92.334475765109971,4.6209343924586506,2.9176868736085591,<1,-,79.279715105111748,4.7148303366034172,14.85660951813921,1.14884504014563,24.360675509322391,49.801994196504438,79.950718171133303,17.004691986435319,48.339995704404039,35.654549737311122
2919,Sub-Saharan Africa,Mali,MLI,2020,Low income,822.90613683213166,21224.04,-,71.058701175632834,4.6982193091312894,22.540970326235939,1.7021091889999409,-,93.123619842755502,4.6927181432085803,2.1133213229357319,<1,-,80.747186390187807,4.69580381084669,13.571393832598879,<1,25.395997195550539,50.360923289213588,80.916891704046748,16.899446281917331,49.774666676717374,35.668323524317131
2920,Sub-Saharan Africa,Mali,MLI,2021,Low income,881.51008873358535,21904.983,-,72.748818081289144,4.6023531824122728,21.168682141032949,1.480146595265637,-,93.912222602029686,4.7650432123300854,1.3089557722626639,<1,-,82.203990401808966,4.6750380856330791,12.295954269173359,<1,26.431318881778221,50.919852381923192,81.883065236960192,16.794200577399579,51.205494910644603,35.673533576797453
2921,Sub-Saharan Africa,Mali,MLI,2022,Low income,833.29725509307082,22593.59,-,74.446962256173535,4.4984597864651761,19.796393955829959,1.258184001531333,-,94.700284042932125,4.8379095998231074,<1,<1,-,83.649463670105717,4.6526955688697704,11.011337839712549,<1,27.466640568006369,51.478781474632342,82.849238769873637,16.688954872881599,52.630831819823769,35.671327419151723
2922,Europe and Northern America,Malta,MLT,2000,High income,10432.328062167977,399.212,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2923,Europe and Northern America,Malta,MLT,2001,High income,10402.233331361535,402.151,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2924,Europe and Northern America,Malta,MLT,2002,High income,11289.889744716609,404.699,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2925,Europe and Northern America,Malta,MLT,2003,High income,13669.497217166063,406.919,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2926,Europe and Northern America,Malta,MLT,2004,High income,15197.056610121028,408.798,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2927,Europe and Northern America,Malta,MLT,2005,High income,15888.172456599501,410.208,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2928,Europe and Northern America,Malta,MLT,2006,High income,16723.884273535623,411.197,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2929,Europe and Northern America,Malta,MLT,2007,High income,19485.871152932381,412.081,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2930,Europe and Northern America,Malta,MLT,2008,High income,22205.356770930368,413.401,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2931,Europe and Northern America,Malta,MLT,2009,High income,21083.277052836293,415.5,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2932,Europe and Northern America,Malta,MLT,2010,High income,21798.914293591537,418.755,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2933,Europe and Northern America,Malta,MLT,2011,High income,23155.103527089028,423.571,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2934,Europe and Northern America,Malta,MLT,2012,High income,22526.537020863198,429.907,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2935,Europe and Northern America,Malta,MLT,2013,High income,24769.596228712129,437.525,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2936,Europe and Northern America,Malta,MLT,2014,High income,26753.273383081359,446.441,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2937,Europe and Northern America,Malta,MLT,2015,High income,24921.714176998194,456.579,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2938,Europe and Northern America,Malta,MLT,2016,High income,25623.941632059727,467.705,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2939,Europe and Northern America,Malta,MLT,2017,High income,28813.185339651158,479.497,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2940,Europe and Northern America,Malta,MLT,2018,High income,31785.884830091662,491.586,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2941,Europe and Northern America,Malta,MLT,2019,High income,31727.007074636174,503.635,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2942,Europe and Northern America,Malta,MLT,2020,High income,29597.636162852079,515.358,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2943,Europe and Northern America,Malta,MLT,2021,High income,34881.291272660921,526.748,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2944,Europe and Northern America,Malta,MLT,2022,High income,34127.510556635563,533.286,-,>99,<1,<1,<1,-,>99,<1,<1,<1,>99,>99,<1,<1,<1,>99,<1,>99,<1,>99,<1
2945,Oceania,Marshall Islands,MHL,2000,Upper middle income,2127.2407052227795,54.224,-,94.6,5.4000000000000057,<1,<1,-,-,-,-,-,-,-,-,-,-,<1,>99,-,-,-,-
2946,Oceania,Marshall Islands,MHL,2001,Upper middle income,2257.2547001635639,54.413,-,94.6,5.4000000000000057,<1,<1,-,86.273719806423742,13.005589522027041,<1,<1,-,88.846454166801038,10.65553807826619,<1,<1,<1,>99,26.583010420954221,72.696298907496555,18.36912547642692,81.132866768640312
2947,Oceania,Marshall Islands,MHL,2002,Upper middle income,2417.3921021726364,54.496,-,94.6,5.4000000000000057,<1,<1,-,86.273719806423742,13.005589522027041,<1,<1,-,88.803413977580263,10.69485961475625,<1,<1,<1,>99,26.583010420954221,72.696298907496555,18.506560487004862,80.991713105331655
2948,Oceania,Marshall Islands,MHL,2003,Upper middle income,2411.2913585231136,54.493,-,94.6,5.4000000000000057,<1,<1,-,86.273719806423742,13.005589522027041,<1,<1,-,88.76077952665662,10.733800141777889,<1,<1,<1,>99,26.583010420954221,72.696298907496555,18.642665931567191,80.851913736867331
2949,Oceania,Marshall Islands,MHL,2004,Upper middle income,2442.0795444107648,54.435,-,94.6,5.4000000000000057,<1,<1,-,86.273719806423742,13.005589522027041,<1,<1,-,88.718567688136616,10.772360551325161,<1,<1,<1,>99,26.583010420954221,72.696298907496555,18.777441575822671,80.713486663639088
2950,Oceania,Marshall Islands,MHL,2005,Upper middle income,2533.564606069529,54.337,-,94.6,5.4000000000000057,<1,<1,-,86.273719806423742,13.005589522027041,<1,<1,-,88.676850632411103,10.81046424303519,<1,<1,<1,>99,26.583010420954221,72.696298907496555,18.91062188150385,80.57669299394243
2951,Oceania,Marshall Islands,MHL,2006,Upper middle income,2633.2865997638723,54.208,-,94.6,5.4000000000000057,<1,<1,-,86.167696313659988,12.989606694003969,<1,<1,-,88.559519457121638,10.83681487853778,<1,<1,<1,>99,26.968309899196811,72.188993108467145,19.347575526150891,80.048758809508541
2952,Oceania,Marshall Islands,MHL,2007,Upper middle income,2773.4187053554906,54.038,-,94.6,5.4000000000000057,<1,<1,-,86.061672820896234,12.973623865980899,<1,<1,-,88.441646210694699,10.862552062338739,<1,<1,<1,>99,27.353609377439401,71.681687309437734,19.878136496422631,79.426061776610808
2953,Oceania,Marshall Islands,MHL,2008,Upper middle income,2712.3736435260889,53.816,-,94.6,5.4000000000000057,<1,<1,-,85.955649328132509,12.95764103795783,1.0867096339096629,<1,-,88.323076012217172,10.887829729507031,<1,<1,<1,>99,27.738908855682102,71.174381510408239,20.407155864192571,78.803749877531629
2954,Oceania,Marshall Islands,MHL,2009,Upper middle income,2810.5330920082847,53.593,-,94.430034591420139,5.3902979576497776,<1,<1,-,85.849625835368769,12.94165820993474,1.208715954696487,<1,-,88.158355784771487,10.909813370874661,<1,<1,1.401165099478249,98.419167449591669,28.124208333924681,70.667075711378828,20.933838080502049,78.134331075144104
2955,Oceania,Marshall Islands,MHL,2010,Upper middle income,3001.3198292646398,53.416,-,93.876133042326217,5.3586798988220039,<1,<1,-,85.743602342605044,12.92567538191167,1.3307222754832819,<1,-,87.893192111910295,10.925566809664231,1.181241078425501,<1,1.8343446315434451,97.400468309604776,28.509507812167271,70.159769912349446,21.458727718076641,77.360031203497883
2956,Oceania,Marshall Islands,MHL,2011,Upper middle income,3238.8873157010439,52.971,-,93.322231493232067,5.3270618399942293,1.350706666773704,<1,-,85.63757884984129,12.9096925538886,1.452728596270106,<1,-,87.632671099874045,10.941090261830549,1.426238638295388,<1,2.267524163608527,96.381769169617769,28.894807290409972,69.652464113319922,21.981832572711671,76.591928788992931
2957,Oceania,Marshall Islands,MHL,2012,Upper middle income,3445.3154033293104,52.203,-,92.768329944137932,5.2954437811664414,1.936226274695628,<1,-,85.531555357077565,12.893709725865531,1.5747349170569009,<1,-,87.377077847340473,10.955999832917479,1.666922319742028,<1,2.7007036956736101,95.363070029630762,29.280106768652558,69.145158314290541,22.501826985324101,75.831250694933857
2958,Oceania,Marshall Islands,MHL,2013,Upper middle income,3611.6996416887364,51.352,-,92.21442839504401,5.263825722338666,2.5217458826173238,<1,-,85.425531864313811,12.877726897842461,1.696741237843725,<1,-,87.126419374902412,10.970139506438951,1.903441118658648,<1,3.133883227738806,94.344370889643869,29.665406246895149,68.63785251526113,23.018196905480259,75.078361975861085
2959,Oceania,Marshall Islands,MHL,2014,Upper middle income,3672.680933774966,50.419,-,91.66052684594986,5.2322076635108914,3.1072654905392478,<1,-,85.319508371550057,12.861744069819389,1.8187475586305479,<1,-,86.880415956526932,10.983658025732961,2.1359260177401178,<1,3.5670627598038891,93.325671749656863,30.050705725137728,68.13054671623172,23.53149392918062,74.332580053079269
2960,Oceania,Marshall Islands,MHL,2015,Upper middle income,3703.6490588949605,49.41,-,91.106625296855725,5.2005896046831026,3.6927850984611719,<1,-,85.213484878786332,12.845761241796319,1.9407538794173429,<1,-,86.638974729004332,10.996470357860661,2.364554913135009,<1,4.0002422918690854,92.306972609669742,30.436005203380429,67.623240917202224,24.041457730906281,73.593987355958717
2961,Oceania,Marshall Islands,MHL,2016,Upper middle income,4153.117176022678,48.329,-,90.55272374776159,5.1689715458553138,4.2783047063830963,<1,-,85.107461386022592,12.829778413773241,2.0627602002041669,<1,-,86.401908376383602,11.008651181645581,2.5894404419708219,<1,4.4334218239341681,91.288273469682736,30.821304681623019,67.115935118172814,24.548376531870829,72.862183026158334
2962,Oceania,Marshall Islands,MHL,2017,Upper middle income,4507.6228622290037,47.187,-,89.998822198667668,5.1373534870275392,4.863824314304793,<1,-,85.001437893258867,12.813795585750171,2.1847665209909621,<1,-,86.169125434008521,11.020118021817559,2.8107565441739131,<1,4.8666013559992507,90.269574329695956,31.206604159865609,66.608629319143432,25.051998934425509,72.137244521400575
2963,Oceania,Marshall Islands,MHL,2018,Upper middle income,4771.3592044216666,45.989,-,89.444920649573518,5.1057354281997647,5.449343922226717,<1,-,84.895414400495113,12.797812757727099,2.3067728417777862,<1,-,85.940389410137414,11.03101919048447,3.0285913993781288,<1,5.299780888064447,89.250875189708836,31.59190363810831,66.101323520113908,25.552865018653481,71.418543581968393
2964,Oceania,Marshall Islands,MHL,2019,Upper middle income,5186.8338423708419,44.728,-,88.891019100479383,5.0741173693719759,6.0348635301486411,<1,-,84.789390907731388,12.781829929704029,2.4287791625645809,<1,-,85.71566292792555,11.041197177597651,3.2431398944767982,<1,5.7329604201295297,88.232176049721829,31.977203116350889,65.594017721084526,26.050465539074381,70.706394566448836
2965,Oceania,Marshall Islands,MHL,2020,Upper middle income,5545.6002674125257,43.413,-,88.337117551385248,5.0424993105441871,6.6203831380705651,<1,-,84.683367414967634,12.76584710168096,2.550785483351405,<1,-,85.494721355681662,11.050800556152261,3.4544780881660562,<1,6.166139952194726,87.213476909734709,32.362502594593479,65.086711922055116,26.54533825942163,70.000183652412304
2966,Oceania,Marshall Islands,MHL,2021,Upper middle income,6130.437136546896,42.05,-,87.783216002291311,5.0108812517164267,7.2059027459922618,<1,-,84.577343922203895,12.749864273657881,2.6727918041382281,<1,-,85.277442539423461,11.05982548775212,3.6627319728244321,<1,6.5993194842598086,86.19477776974793,32.747802072836073,64.579406123025706,27.037497501208112,69.29977052596746
2967,Oceania,Marshall Islands,MHL,2022,Upper middle income,6225.1792224411465,41.569,-,87.229314453197176,4.9792631928886379,7.7914223539141858,<1,-,84.471320429440169,12.733881445634809,2.7947981249250229,<1,-,85.063739958671306,11.068189871260071,3.8680701700686062,<1,7.0324990163248913,85.176078629760923,33.133101551078767,64.07210032399621,27.526693281233111,68.605236548698286
2968,Latin America and the Caribbean,Martinique,MTQ,2000,NA,NA,432.543,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,-,-
2969,Latin America and the Caribbean,Martinique,MTQ,2001,NA,NA,429.317,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,>99,<1
2970,Latin America and the Caribbean,Martinique,MTQ,2002,NA,NA,425.459,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,>99,<1
2971,Latin America and the Caribbean,Martinique,MTQ,2003,NA,NA,419.139,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,>99,<1
2972,Latin America and the Caribbean,Martinique,MTQ,2004,NA,NA,410.135,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,>99,<1
2973,Latin America and the Caribbean,Martinique,MTQ,2005,NA,NA,400.37,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,>99,<1
2974,Latin America and the Caribbean,Martinique,MTQ,2006,NA,NA,395.551,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,>99,<1
2975,Latin America and the Caribbean,Martinique,MTQ,2007,NA,NA,395.82,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,>99,<1
2976,Latin America and the Caribbean,Martinique,MTQ,2008,NA,NA,395.474,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,>99,<1
2977,Latin America and the Caribbean,Martinique,MTQ,2009,NA,NA,394.214,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,>99,<1
2978,Latin America and the Caribbean,Martinique,MTQ,2010,NA,NA,392.181,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,>99,<1
2979,Latin America and the Caribbean,Martinique,MTQ,2011,NA,NA,389.618,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,>99,<1
2980,Latin America and the Caribbean,Martinique,MTQ,2012,NA,NA,386.986,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,>99,<1
2981,Latin America and the Caribbean,Martinique,MTQ,2013,NA,NA,384.726,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,>99,<1
2982,Latin America and the Caribbean,Martinique,MTQ,2014,NA,NA,384.389,-,-,-,-,-,-,-,-,-,-,>99,>99,<1,<1,<1,-,-,-,-,>99,<1
